t,x,y,z,vx_b,vy_b,vz_b,phi,theta,psi,p,q,r,ax_b,ay_b,az_b,cmd_roll,cmd_pitch,cmd_yaw,cmd_thrust,phase
54.2222,-247.23628,158.34988,326.04623,13.54361,-2.20401,-2.17704,0.011651,-1.214368,-3.095479,0.000000,-0.249823,0.000000,-9.60179,0.11989,-4.83714,0.000000,-0.100000,-0.000000,0.156148,3211
54.2428,-247.46831,158.41243,326.44611,13.53330,-2.20637,-2.20227,0.011594,-1.212531,-3.095418,0.000000,0.135713,0.000000,-9.61236,0.12005,-4.99412,0.000000,-0.100000,-0.000000,0.154886,3211
54.2635,-247.51648,158.42535,326.52866,13.51983,-2.20853,-2.26325,0.011638,-1.213931,-3.095465,0.000000,0.268272,-0.000000,-9.56654,0.11832,-4.94877,0.000000,-0.100000,0.000000,0.151838,3211
54.2842,-247.69862,158.47411,326.83942,13.50184,-2.20909,-2.36535,0.011854,-1.220710,-3.095695,0.000000,0.264253,-0.000000,-9.56654,0.11832,-4.94877,0.000000,-0.100000,0.000000,0.146732,3211
54.3048,-247.93437,158.53688,327.23859,13.47247,-2.21140,-2.51797,0.012111,-1.228459,-3.095968,0.000000,0.210055,-0.000000,-9.52525,0.11921,-4.48786,0.000000,-0.100000,0.000000,0.139102,3211
54.3252,-247.98312,158.54980,327.32077,13.46223,-2.21133,-2.55748,0.012160,-1.229887,-3.096020,-0.000000,0.204784,-0.000000,-29.99789,7.09669,-46.56372,0.000000,-0.100000,0.000000,0.137126,3211
54.3454,-248.16727,158.59860,327.63065,13.44688,-2.21107,-2.63234,0.012346,-1.235248,-3.096218,-0.000000,0.206946,-0.000000,-9.48404,0.11832,-3.63598,0.000000,-0.100000,0.000000,0.133383,3211
54.3657,-248.16727,158.59860,327.63065,13.44688,-2.21107,-2.63234,0.012346,-1.235248,-3.096218,-0.000000,0.206946,-0.000000,-23.37638,6.42408,-1.01489,0.000000,-0.100000,0.000000,0.133383,3211
54.3863,-248.40068,158.66035,328.02289,13.42176,-2.20859,-2.73059,0.012604,-1.242350,-3.096490,0.000000,0.217697,0.000000,-9.44448,0.11700,-3.12710,0.000000,-0.100000,-0.000000,0.128470,3211
54.4067,-248.44951,158.67326,328.10495,13.41413,-2.20656,-2.75258,0.012660,-1.243871,-3.096549,0.000000,0.221200,0.000000,-9.40945,0.11697,-3.28839,0.000000,-0.100000,-0.000000,0.127371,3211
54.4274,-248.68578,158.73566,328.50174,13.39078,-2.20406,-2.85381,0.012944,-1.251299,-3.096849,0.000000,0.223345,-0.000000,-14.30705,7.14795,0.82954,0.000000,-0.100000,0.000000,0.122310,3211
54.4477,-248.87161,158.78465,328.81378,13.37345,-2.20352,-2.93262,0.013179,-1.257196,-3.097096,-0.000000,0.223810,-0.000000,-9.37412,0.11616,-3.00041,0.000000,-0.100000,0.000000,0.118369,3211
54.4681,-249.10556,158.84631,329.20694,13.35089,-2.19973,-3.02201,0.013492,-1.264692,-3.097425,0.000000,0.226040,-0.000000,-9.34007,0.11654,-2.42307,0.000000,-0.100000,0.000000,0.113900,3211
54.4885,-249.10556,158.84631,329.20694,13.35089,-2.19973,-3.02201,0.013492,-1.264692,-3.097425,0.000000,0.226040,-0.000000,-9.34007,0.11654,-2.42307,0.000000,-0.100000,0.000000,0.113900,3211
54.5089,-249.33929,158.90796,329.60098,13.32933,-2.19477,-3.10139,0.013823,-1.272275,-3.097772,0.000000,0.228228,0.000000,-9.30833,0.11501,-2.19267,0.000000,-0.100000,-0.000000,0.109931,3211
54.5298,-249.57172,158.96930,329.99420,13.30878,-2.18965,-3.17935,0.014175,-1.279906,-3.098140,0.000000,0.230274,0.000000,-0.11694,6.56875,61.63181,0.000000,-0.100000,-0.000000,0.106032,3211
54.5507,-249.57172,158.96930,329.99420,13.30878,-2.18965,-3.17935,0.014175,-1.279906,-3.098140,0.000000,0.230274,0.000000,-9.27656,0.11560,-2.09773,0.000000,-0.100000,-0.000000,0.106032,3211
54.5711,-249.62015,158.98210,330.07639,13.30763,-2.18557,-3.18152,0.014252,-1.281507,-3.098219,0.000000,0.231711,-0.000000,-9.24570,0.11593,-2.01436,0.000000,-0.100000,0.000000,0.105924,3211
54.5913,-249.80363,159.03058,330.38824,13.28913,-2.18457,-3.25797,0.014550,-1.287608,-3.098531,0.000000,0.232043,-0.000000,-9.24570,0.11593,-2.01436,0.000000,-0.100000,0.000000,0.102101,3211
54.6118,-250.03648,159.09215,330.78537,13.27019,-2.18011,-3.34325,0.014952,-1.295419,-3.098949,0.000000,0.233797,0.000000,-9.21788,0.11532,-2.22564,0.000000,0.100000,-0.000000,0.097837,3211
54.6325,-250.26817,159.15341,331.18152,13.26974,-2.17636,-3.36473,0.015089,-1.297986,-3.099091,-0.000000,-0.092821,-0.000000,-9.20177,0.11473,-2.02156,0.000000,0.100000,0.000000,0.096764,3211
54.6531,-250.26817,159.15341,331.18152,13.26974,-2.17636,-3.36473,0.015089,-1.297986,-3.099091,-0.000000,-0.092821,-0.000000,-9.20177,0.11473,-2.02156,0.000000,0.100000,0.000000,0.096764,3211
54.6738,-250.49944,159.21457,331.57843,13.30232,-2.17098,-3.23554,0.014686,-1.290303,-3.098672,0.000000,-0.268017,-0.000000,-9.24286,0.11410,-1.84434,0.000000,0.100000,0.000000,0.103223,3211
54.6944,-250.49944,159.21457,331.57843,13.30232,-2.17098,-3.23554,0.014686,-1.290303,-3.098672,0.000000,-0.268017,-0.000000,6.53210,9.23311,34.81467,0.000000,0.100000,0.000000,0.103223,3211
54.7152,-250.72821,159.27516,331.97269,13.33321,-2.16684,-3.11008,0.014279,-1.282070,-3.098248,0.000000,-0.230035,-0.000000,-9.29389,0.11116,-2.59821,0.000000,0.100000,0.000000,0.109496,3211
54.7357,-250.77609,159.28784,332.05527,13.34032,-2.16487,-3.08920,0.014205,-1.280522,-3.098170,0.000000,-0.214481,-0.000000,-2.11589,8.10787,-7.59849,0.000000,0.100000,0.000000,0.110540,3211
54.7562,-250.95970,159.33643,332.37198,13.35824,-2.16443,-3.01296,0.013937,-1.274777,-3.097891,0.000000,-0.214920,0.000000,-8.27011,7.57070,-14.30429,0.000000,0.100000,-0.000000,0.114352,3211
54.7766,-251.18779,159.39667,332.76526,13.38063,-2.16240,-2.91916,0.013612,-1.267497,-3.097551,-0.000000,-0.223922,0.000000,-9.36178,0.11276,-3.04574,0.000000,0.100000,-0.000000,0.119042,3211
54.7970,-251.23570,159.40930,332.84781,13.38449,-2.16107,-2.90421,0.013544,-1.265931,-3.097480,0.000000,-0.228908,0.000000,-11.87285,4.15576,-18.21639,0.000000,0.100000,-0.000000,0.119789,3211
54.8175,-251.41974,159.45782,333.16479,13.40158,-2.16079,-2.82466,0.013288,-1.259841,-3.097211,-0.000000,-0.229579,0.000000,-9.39386,0.11313,-3.29656,0.000000,0.100000,-0.000000,0.123767,3211
54.8381,-251.65025,159.51842,333.56116,13.42017,-2.15973,-2.73438,0.012977,-1.252137,-3.096883,0.000000,-0.231812,0.000000,-9.42108,0.11139,-3.50621,0.000000,0.100000,-0.000000,0.128281,3211
54.8586,-251.65025,159.51842,333.56116,13.42017,-2.15973,-2.73438,0.012977,-1.252137,-3.096883,0.000000,-0.231812,0.000000,-9.42108,0.11139,-3.50621,0.000000,0.100000,-0.000000,0.128281,3211
54.8791,-251.88123,159.57901,333.95721,13.43656,-2.15913,-2.64759,0.012678,-1.244362,-3.096569,0.000000,-0.234044,0.000000,-9.45016,0.11288,-3.72458,0.000000,0.100000,-0.000000,0.132620,3211
54.8994,-251.92938,159.59161,334.03961,13.43606,-2.15895,-2.64272,0.012618,-1.242733,-3.096505,-0.000000,-0.235839,0.000000,-9.46690,0.11023,-3.89897,0.000000,0.100000,-0.000000,0.132864,3211
54.9199,-252.11008,159.63879,334.34824,13.45069,-2.15895,-2.56486,0.012394,-1.236603,-3.096269,0.000000,-0.236242,0.000000,-9.46690,0.11023,-3.89897,0.000000,0.100000,-0.000000,0.136757,3211
54.9406,-252.34416,159.69975,334.74664,13.46303,-2.15900,-2.48203,0.012116,-1.228624,-3.095974,0.000000,-0.237875,0.000000,-9.49580,0.11269,-4.03873,0.000000,0.100000,-0.000000,0.140898,3211
54.9609,-252.39259,159.71233,334.82883,13.45978,-2.15931,-2.48208,0.012060,-1.226971,-3.095915,0.000000,-0.239337,0.000000,-41.15613,7.88974,-99.85735,0.000000,0.100000,-0.000000,0.140896,3211
54.9815,-252.57793,159.76038,335.14264,13.47330,-2.15944,-2.40263,0.011851,-1.220626,-3.095692,-0.000000,-0.239690,0.000000,-9.50541,0.11027,-4.25371,0.000000,0.100000,-0.000000,0.144869,3211
55.0018,-252.81128,159.82069,335.53583,13.48160,-2.16032,-2.32736,0.011597,-1.212617,-3.095421,-0.000000,-0.241193,0.000000,-9.51809,0.10963,-4.44792,0.000000,0.000000,-0.000000,0.148632,3211
55.0226,-252.81128,159.82069,335.53583,13.48160,-2.16032,-2.32736,0.011597,-1.212617,-3.095421,-0.000000,-0.241193,0.000000,-9.51809,0.10963,-4.44792,0.000000,0.000000,-0.000000,0.148632,3211
55.0430,-253.04582,159.88100,335.92859,13.48162,-2.16159,-2.29422,0.011439,-1.207442,-3.095252,-0.000000,-0.063628,0.000000,-9.53325,0.11003,-4.62490,0.000000,0.000000,-0.000000,0.150289,3211
55.0635,-253.04582,159.88100,335.92859,13.48162,-2.16159,-2.29422,0.011439,-1.207442,-3.095252,-0.000000,-0.063628,0.000000,-39.88963,6.08785,-109.33995,0.000000,0.000000,-0.000000,0.150289,3211
55.0840,-253.28265,159.94162,336.32260,13.46943,-2.16327,-2.33546,0.011440,-1.207494,-3.095254,0.000000,0.015219,-0.000000,-9.51896,0.10932,-4.71698,0.000000,0.000000,0.000000,0.148227,3211
55.1050,-253.33189,159.95421,336.40417,13.46009,-2.16475,-2.36978,0.011443,-1.207568,-3.095256,-0.000000,-0.006403,-0.000000,-9.50330,0.10925,-4.71920,0.000000,0.000000,0.000000,0.146511,3211
55.1253,-253.51816,160.00163,336.71164,13.45810,-2.16512,-2.37679,0.011440,-1.207483,-3.095254,-0.000000,-0.010716,0.000000,-9.50330,0.10925,-4.71920,0.000000,0.000000,-0.000000,0.146161,3211
55.1463,-253.75743,160.06226,337.10410,13.44828,-2.16687,-2.41065,0.011425,-1.206975,-3.095237,-0.000000,-0.014843,0.000000,-9.49034,0.10902,-4.67365,0.000000,0.000000,-0.000000,0.144468,3211
55.1664,-253.99612,160.12247,337.49316,13.43866,-2.16797,-2.43972,0.011413,-1.206591,-3.095225,0.000000,-0.009732,0.000000,-9.47894,0.10903,-4.42536,0.000000,0.000000,-0.000000,0.143014,3211
55.1869,-253.99612,160.12247,337.49316,13.43866,-2.16797,-2.43972,0.011413,-1.206591,-3.095225,0.000000,-0.009732,0.000000,-9.47894,0.10903,-4.42536,0.000000,0.000000,-0.000000,0.143014,3211
55.2078,-254.23705,160.18300,337.88382,13.42915,-2.16838,-2.46388,0.011405,-1.206304,-3.095215,0.000000,-0.008122,0.000000,-9.47104,0.10979,-4.29176,0.000000,0.000000,-0.000000,0.141806,3211
55.2285,-254.23705,160.18300,337.88382,13.42915,-2.16838,-2.46388,0.011405,-1.206304,-3.095215,0.000000,-0.008122,0.000000,-28.38651,4.55928,-50.28825,0.000000,0.000000,-0.000000,0.141806,3211
55.2491,-254.47781,160.24329,338.27249,13.42001,-2.16845,-2.48500,0.011397,-1.206047,-3.095208,0.000000,-0.007423,0.000000,-9.45188,0.10786,-4.20208,0.000000,0.000000,-0.000000,0.140750,3211
55.2697,-254.52800,160.25583,338.35330,13.41257,-2.16838,-2.50273,0.011396,-1.205997,-3.095206,0.000000,-0.006640,0.000000,-45.35713,8.84707,-89.38155,0.000000,0.000000,-0.000000,0.139864,3211
55.2904,-254.76947,160.31610,338.74127,13.40403,-2.16821,-2.52176,0.011389,-1.205774,-3.095199,0.000000,-0.005713,0.000000,-9.43690,0.10679,-4.15608,0.000000,0.000000,-0.000000,0.138912,3211
55.3111,-254.96080,160.36369,339.04764,13.40266,-2.16817,-2.52400,0.011385,-1.205622,-3.095194,0.000000,-0.005553,0.000000,-9.42436,0.10621,-4.13379,0.000000,0.000000,-0.000000,0.138800,3211
55.3319,-255.01123,160.37624,339.12823,13.39579,-2.16791,-2.53972,0.011383,-1.205585,-3.095193,0.000000,-0.004958,-0.000000,-31.42175,5.84593,-54.64858,0.000000,0.000000,0.000000,0.138014,3211
55.3522,-255.20282,160.42378,339.43390,13.39444,-2.16784,-2.54192,0.011379,-1.205452,-3.095188,0.000000,-0.004824,-0.000000,-9.41823,0.10714,-4.10209,0.000000,0.000000,0.000000,0.137904,3211
55.3727,-255.44685,160.48419,339.82202,13.38647,-2.16746,-2.55966,0.011375,-1.205303,-3.095183,0.000000,-0.004188,-0.000000,-9.40994,0.10743,-4.08552,0.000000,0.000000,0.000000,0.137017,3211
55.3932,-255.44685,160.48419,339.82202,13.38647,-2.16746,-2.55966,0.011375,-1.205303,-3.095183,0.000000,-0.004188,-0.000000,-9.22667,0.05765,-3.66037,0.000000,0.000000,0.000000,0.137017,3211
55.4138,-255.68840,160.54381,340.20496,13.37888,-2.16701,-2.57652,0.011371,-1.205176,-3.095180,0.000000,-0.003641,-0.000000,-9.39544,0.10597,-4.04599,0.000000,0.000000,0.000000,0.136174,3211
55.4346,-255.73914,160.55632,340.28528,13.37278,-2.16657,-2.59038,0.011370,-1.205151,-3.095179,0.000000,-0.003249,-0.000000,-9.39053,0.10712,-4.02639,0.000000,0.000000,0.000000,0.135481,3211
55.4553,-255.93192,160.60373,340.58984,13.37152,-2.16645,-2.59263,0.011368,-1.205065,-3.095176,0.000000,-0.003160,-0.000000,-9.39053,0.10712,-4.02639,0.000000,0.000000,0.000000,0.135368,3211
55.4757,-256.17780,160.66412,340.97733,13.36439,-2.16582,-2.60821,0.011365,-1.204967,-3.095173,0.000000,-0.002740,-0.000000,-9.38109,0.10687,-4.00654,0.000000,0.000000,0.000000,0.134589,3211
55.4965,-256.22870,160.67661,341.05746,13.35876,-2.16524,-2.62064,0.011364,-1.204948,-3.095172,0.000000,-0.002447,-0.000000,-25.02213,5.00754,-37.64849,0.000000,0.000000,0.000000,0.133968,3211
55.5168,-256.42270,160.72411,341.36218,13.35756,-2.16509,-2.62278,0.011363,-1.204882,-3.095171,0.000000,-0.002380,-0.000000,-9.36915,0.10568,-3.96199,0.000000,0.000000,0.000000,0.133861,3211
55.5373,-256.66772,160.78400,341.74625,13.35102,-2.16427,-2.63645,0.011361,-1.204810,-3.095168,0.000000,-0.002067,-0.000000,-9.36060,0.10541,-3.93491,0.000000,0.000000,0.000000,0.133178,3211
55.5581,-256.66772,160.78400,341.74625,13.35102,-2.16427,-2.63645,0.011361,-1.204810,-3.095168,0.000000,-0.002067,-0.000000,-9.36060,0.10541,-3.93491,0.000000,0.000000,0.000000,0.133178,3211
55.5788,-256.91467,160.84419,342.13232,13.34469,-2.16337,-2.64947,0.011358,-1.204746,-3.095166,-0.000000,-0.001792,-0.000000,-9.35340,0.10562,-3.91483,0.000000,0.000000,0.000000,0.132526,3211
55.5993,-256.96582,160.85664,342.21222,13.33978,-2.16261,-2.65974,0.011358,-1.204734,-3.095166,0.000000,-0.001603,0.000000,-9.34059,0.10369,-3.88369,0.000000,0.000000,-0.000000,0.132013,3211
55.6198,-257.15820,160.90344,342.51221,13.33870,-2.16242,-2.66168,0.011357,-1.204692,-3.095164,0.000000,-0.001560,0.000000,-9.34059,0.10369,-3.88369,0.000000,0.000000,-0.000000,0.131916,3211
55.6401,-257.40591,160.96355,342.89777,13.33287,-2.16142,-2.67361,0.011355,-1.204644,-3.095163,-0.000000,-0.001352,0.000000,-9.33647,0.10464,-3.87884,0.000000,0.000000,-0.000000,0.131319,3211
55.6608,-257.45721,160.97597,342.97748,13.32834,-2.16058,-2.68292,0.011355,-1.204635,-3.095162,0.000000,-0.001209,-0.000000,-22.56283,5.09970,-30.01686,0.000000,0.000000,0.000000,0.130854,3211
55.6814,-257.65100,161.02290,343.27847,13.32733,-2.16036,-2.68473,0.011354,-1.204602,-3.095161,0.000000,-0.001176,-0.000000,-9.32745,0.10374,-3.84727,0.000000,0.000000,0.000000,0.130764,3211
55.7017,-257.89752,161.08249,343.66064,13.32199,-2.15924,-2.69520,0.011353,-1.204566,-3.095160,0.000000,-0.001021,-0.000000,-9.31809,0.10256,-3.82251,0.000000,0.000000,0.000000,0.130240,3211
55.7224,-257.89752,161.08249,343.66064,13.32199,-2.15924,-2.69520,0.011353,-1.204566,-3.095160,0.000000,-0.001021,-0.000000,-9.31809,0.10256,-3.82251,0.000000,0.000000,0.000000,0.130240,3211
55.7431,-258.14624,161.14247,344.04559,13.31682,-2.15805,-2.70519,0.011352,-1.204535,-3.095159,0.000000,-0.000886,-0.000000,-9.31567,0.10399,-3.81387,0.000000,0.000000,0.000000,0.129741,3211
55.7635,-258.14624,161.14247,344.04559,13.31682,-2.15805,-2.70519,0.011352,-1.204535,-3.095159,0.000000,-0.000886,-0.000000,-20.03129,4.63607,-23.91864,0.000000,0.000000,0.000000,0.129741,3211
55.7842,-258.39285,161.20183,344.42651,13.31192,-2.15683,-2.71458,0.011352,-1.204507,-3.095159,0.000000,-0.000770,-0.000000,-9.30775,0.10313,-3.79522,0.000000,0.000000,0.000000,0.129271,3211
55.8045,-258.44437,161.21420,344.50601,13.30807,-2.15581,-2.72200,0.011351,-1.204502,-3.095158,0.000000,-0.000687,-0.000000,-9.30355,0.10381,-3.78411,0.000000,0.000000,0.000000,0.128900,3211
55.8250,-258.64120,161.26147,344.80951,13.30719,-2.15556,-2.72356,0.011350,-1.204484,-3.095158,0.000000,-0.000668,-0.000000,-19.15075,4.59605,-22.14736,0.000000,0.000000,0.000000,0.128822,3211
55.8453,-258.88809,161.32065,345.18967,13.30268,-2.15428,-2.73214,0.011350,-1.204463,-3.095157,0.000000,-0.000581,-0.000000,-9.29516,0.10242,-3.77103,0.000000,0.000000,0.000000,0.128393,3211
55.8656,-258.93967,161.33301,345.26904,13.29914,-2.15321,-2.73885,0.011350,-1.204460,-3.095157,0.000000,-0.000518,-0.000000,-9.28863,0.10178,-3.74877,0.000000,0.000000,0.000000,0.128058,3211
55.8859,-259.13745,161.38036,345.57309,13.29832,-2.15294,-2.74028,0.011349,-1.204446,-3.095156,0.000000,-0.000504,-0.000000,-9.28863,0.10178,-3.74877,0.000000,0.000000,0.000000,0.127986,3211
55.9064,-259.38452,161.43941,345.95245,13.29419,-2.15157,-2.74785,0.011349,-1.204431,-3.095156,0.000000,-0.000438,-0.000000,-9.28315,0.10139,-3.73455,0.000000,0.000000,0.000000,0.127608,3211
55.9268,-259.38452,161.43941,345.95245,13.29419,-2.15157,-2.74785,0.011349,-1.204431,-3.095156,0.000000,-0.000438,-0.000000,-19.34037,5.23937,-21.05371,0.000000,0.000000,0.000000,0.127608,3211
55.9475,-259.63278,161.49863,346.33313,13.29020,-2.15016,-2.75498,0.011349,-1.204417,-3.095156,0.000000,-0.000380,-0.000000,-9.27783,0.10105,-3.72130,0.000000,0.000000,0.000000,0.127251,3211
55.9678,-259.68451,161.51094,346.41238,13.28711,-2.14901,-2.76053,0.011349,-1.204415,-3.095156,0.000000,-0.000340,-0.000000,-9.27402,0.10135,-3.71211,0.000000,0.000000,0.000000,0.126973,3211
55.9886,-259.88120,161.55775,346.71356,13.28638,-2.14872,-2.76176,0.011348,-1.204405,-3.095155,0.000000,-0.000331,-0.000000,-9.27402,0.10135,-3.71211,0.000000,0.000000,0.000000,0.126912,3211
56.0089,-259.93295,161.57007,346.79276,13.28340,-2.14755,-2.76712,0.011348,-1.204403,-3.095155,-0.000000,-0.000295,-0.000000,-18.27574,5.05800,-19.17107,0.000000,0.000000,0.000000,0.126644,3211
56.0294,-260.30444,161.65833,347.36078,13.28024,-2.14626,-2.77288,0.011348,-1.204391,-3.095155,0.000000,-0.000259,0.000000,-9.25990,0.09736,-3.69226,0.000000,0.000000,-0.000000,0.126356,3211
56.0497,-260.35898,161.67125,347.44409,13.27832,-2.14543,-2.77626,0.011348,-1.204388,-3.095155,-0.000000,-0.000241,0.000000,-16.12028,4.08842,-14.95087,0.000000,0.000000,-0.000000,0.126187,3211
56.0700,-260.35898,161.67125,347.44409,13.27832,-2.14543,-2.77626,0.011348,-1.204388,-3.095155,-0.000000,-0.000241,0.000000,-16.12028,4.08842,-14.95087,0.000000,0.000000,-0.000000,0.126187,3211
56.0903,-260.48438,161.70096,347.63553,13.27488,-2.14384,-2.78194,0.011348,-1.204383,-3.095154,0.000000,-0.000208,-0.000000,-15.03657,3.64531,-13.41561,0.000000,0.000000,0.000000,0.125903,3211
56.1109,-260.87589,161.79366,348.23276,13.27262,-2.14278,-2.78585,0.011347,-1.204372,-3.095154,0.000000,-0.000187,-0.000000,-9.27457,0.11159,-3.71700,0.000000,0.000000,0.000000,0.125708,3211
56.1315,-260.87589,161.79366,348.23276,13.27262,-2.14278,-2.78585,0.011347,-1.204372,-3.095154,0.000000,-0.000187,-0.000000,-18.95103,6.29791,-18.85652,0.000000,0.000000,0.000000,0.125708,3211
56.1517,-261.24774,161.88148,348.79913,13.26806,-2.14047,-2.79358,0.011347,-1.204364,-3.095154,-0.000000,-0.000152,-0.000000,-9.26848,0.11167,-3.69518,0.000000,0.000000,0.000000,0.125321,3211
56.1720,-261.29965,161.89374,348.87814,13.26744,-2.14016,-2.79468,0.011347,-1.204364,-3.095154,-0.000000,-0.000148,0.000000,-9.24252,0.09517,-3.65655,0.000000,0.000000,-0.000000,0.125266,3211
56.1928,-261.35513,161.90683,348.96252,13.26581,-2.13930,-2.79756,0.011347,-1.204361,-3.095154,-0.000000,-0.000137,0.000000,-12.26339,2.13338,-8.53615,0.000000,0.000000,-0.000000,0.125122,3211
56.2130,-261.35513,161.90683,348.96252,13.26581,-2.13930,-2.79756,0.011347,-1.204361,-3.095154,-0.000000,-0.000137,0.000000,-16.25058,4.99836,-13.81323,0.000000,0.000000,-0.000000,0.125122,3211
56.2335,-261.87244,162.02858,349.74893,13.26100,-2.13652,-2.80525,0.011347,-1.204356,-3.095154,0.000000,-0.000107,0.000000,-14.23589,3.64532,-11.28271,0.000000,0.000000,-0.000000,0.124738,3211
56.2539,-261.87244,162.02858,349.74893,13.26100,-2.13652,-2.80525,0.011347,-1.204356,-3.095154,0.000000,-0.000107,0.000000,-9.25684,0.11024,-3.67054,0.000000,0.000000,-0.000000,0.124738,3211
56.2742,-262.12424,162.08774,350.13126,13.25774,-2.13451,-2.81046,0.011347,-1.204351,-3.095154,-0.000000,-0.000090,-0.000000,-17.14550,5.94635,-15.07973,0.000000,0.000000,0.000000,0.124477,3211
56.2950,-262.29883,162.12869,350.39621,13.25660,-2.13377,-2.81223,0.011347,-1.204348,-3.095154,0.000000,-0.000084,-0.000000,-9.23119,0.09528,-3.61789,0.000000,0.000000,0.000000,0.124389,3211
56.3152,-262.35376,162.14157,350.47952,13.25522,-2.13285,-2.81425,0.011347,-1.204348,-3.095154,0.000000,-0.000078,-0.000000,-13.87498,3.72073,-9.80730,0.000000,0.000000,0.000000,0.124287,3211
56.3357,-262.35376,162.14157,350.47952,13.25522,-2.13285,-2.81425,0.011347,-1.204348,-3.095154,0.000000,-0.000078,-0.000000,-13.87498,3.72073,-9.80730,0.000000,0.000000,0.000000,0.124287,3211
56.3559,-262.75031,162.23442,351.08078,13.25170,-2.13037,-2.81939,0.011347,-1.204344,-3.095153,-0.000000,-0.000063,0.000000,-15.27348,4.98745,-11.79149,0.000000,0.000000,-0.000000,0.124030,3211
